frame,prevSprite,thisSprite,x,y,width,height,velocityX,velocityY,preVelocityX,preVelocityY,changeConfidence
672,regMario5,regMario5,193.0,299.0,26,48,0.0,0.0,0.0,2.0,0.931591004133
673,regMario5,regMario4,193.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.927826672792
674,regMario4,regMario4,193.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.922461390495
675,regMario4,regMario6,193.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.917387098074
676,regMario6,regMario5,193.0,299.0,26,48,0.0,2.0,0.0,-1.0,0.923178941011
677,regMario5,regMario5,193.0,299.0,26,48,0.0,0.0,0.0,2.0,0.931656718254
678,regMario5,regMario4,193.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.926876038312
679,regMario4,regMario4,193.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.92114302516
680,regMario4,regMario6,193.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.91738435626
681,regMario6,regMario7,193.0,291.0,26,52,0.0,-6.0,0.0,-1.0,0.929306983947
682,regMario7,regMario7,193.0,271.0,26,52,0.0,-20.0,0.0,-6.0,0.938323616981
683,regMario7,regMario7,193.0,260.0,26,52,0.0,-11.0,0.0,-20.0,0.940402984619
684,regMario7,regMario7,193.0,251.0,26,52,0.0,-9.0,0.0,-11.0,0.942461550236
685,regMario7,regMario7,193.0,236.0,26,52,0.0,-15.0,0.0,-9.0,0.942937225103
686,regMario7,regMario7,193.0,228.0,26,52,0.0,-8.0,0.0,-15.0,0.94728821516
687,regMario7,regMario7,193.0,217.0,26,52,0.0,-11.0,0.0,-8.0,0.947153151036
688,regMario7,regMario7,193.0,209.0,26,52,0.0,-8.0,0.0,-11.0,0.947253763676
689,regMario7,regMario7,193.0,206.0,26,52,0.0,-3.0,0.0,-8.0,0.943268954754
690,regMario7,regMario7,193.0,202.0,26,52,0.0,-4.0,0.0,-3.0,0.938449651003
691,regMario7,regMario7,193.0,204.0,26,52,0.0,2.0,0.0,-4.0,0.942289024591
692,regMario7,regMario7,193.0,210.0,26,52,0.0,6.0,0.0,2.0,0.940034627914
693,regMario7,regMario7,193.0,218.0,26,52,0.0,8.0,0.0,6.0,0.928742140531
694,regMario7,regMario5,193.0,222.0,26,48,0.0,4.0,0.0,8.0,0.90828537941
695,regMario5,regMario5,193.0,222.0,26,48,0.0,0.0,0.0,4.0,0.891279101372
696,regMario5,regMario4,193.0,221.0,22,50,0.0,-1.0,0.0,0.0,0.888635545969
697,regMario4,regMario6,193.0,220.0,26,52,0.0,-1.0,0.0,-1.0,0.880359321833
698,regMario6,regMario6,193.0,220.0,26,52,0.0,0.0,0.0,-1.0,0.883526802063
699,regMario6,regMario7,193.0,207.0,26,52,0.0,-13.0,0.0,0.0,0.916736602783
700,regMario7,regMario7,193.0,190.0,26,52,0.0,-17.0,0.0,-13.0,0.936522811651
701,regMario7,regMario7,193.0,178.0,26,52,0.0,-12.0,0.0,-17.0,0.938750475645
702,regMario7,regMario7,193.0,164.0,26,52,0.0,-14.0,0.0,-12.0,0.945994108915
703,regMario7,regMario7,193.0,154.0,26,52,0.0,-10.0,0.0,-14.0,0.945521861315
704,regMario7,regMario7,193.0,146.0,26,52,0.0,-8.0,0.0,-10.0,0.945912033319
705,regMario7,regMario7,193.0,137.0,26,52,0.0,-9.0,0.0,-8.0,0.940540909767
706,regMario7,regMario7,193.0,132.0,26,52,0.0,-5.0,0.0,-9.0,0.9361833632
707,regMario7,regMario7,193.0,130.0,26,52,0.0,-2.0,0.0,-5.0,0.942079871893
708,regMario7,regMario7,193.0,132.0,26,52,0.0,2.0,0.0,-2.0,0.942424029112
709,regMario7,regMario7,193.0,137.0,26,52,0.0,5.0,0.0,2.0,0.933623880147
710,regMario7,regMario7,193.0,148.0,26,52,0.0,11.0,0.0,5.0,0.934709846973
711,regMario7,regMario7,193.0,157.0,26,52,0.0,9.0,0.0,11.0,0.937122195959
712,regMario7,regMario7,193.0,177.0,26,52,0.0,20.0,0.0,9.0,0.934961020947
713,regMario7,regMario7,193.0,190.0,26,52,0.0,13.0,0.0,20.0,0.935723721981
714,regMario7,regMario7,193.0,210.0,26,52,0.0,20.0,0.0,13.0,0.933960407972
715,regMario7,regMario7,193.0,223.0,26,52,0.0,13.0,0.0,20.0,0.936440169811
716,regMario7,regMario7,193.0,238.0,26,52,0.0,15.0,0.0,13.0,0.938843339682
717,regMario7,regMario7,193.0,257.0,26,52,0.0,19.0,0.0,15.0,0.942087739706
718,regMario7,regMario7,193.0,270.0,26,52,0.0,13.0,0.0,19.0,0.944867730141
719,regMario7,regMario7,193.0,291.0,26,52,0.0,21.0,0.0,13.0,0.863200366497
720,regMario7,regMario7,193.0,280.0,26,52,0.0,-11.0,0.0,21.0,0.852012485265
721,regMario7,regMario7,193.0,268.0,26,52,0.0,-12.0,0.0,-11.0,0.923243761062
722,regMario7,regMario7,193.0,259.0,26,52,0.0,-9.0,0.0,-12.0,0.926581203938
723,regMario7,regMario7,193.0,255.0,26,52,0.0,-4.0,0.0,-9.0,0.925096660852
724,regMario7,regMario7,193.0,254.0,26,52,0.0,-1.0,0.0,-4.0,0.92058596015
725,regMario7,regMario7,192.0,255.0,26,52,-1.0,1.0,0.0,-1.0,0.91504457593
726,regMario7,regMario7,192.0,260.0,26,52,0.0,5.0,-1.0,1.0,0.917092382908
727,regMario7,regMario7,192.0,271.0,26,52,0.0,11.0,0.0,5.0,0.919772237539
728,regMario7,regMario7,192.0,283.0,26,52,0.0,12.0,0.0,11.0,0.917278170585
729,regMario7,regMario6,192.0,297.0,26,52,0.0,14.0,0.0,12.0,0.904316484928
730,regMario6,regMario5,192.0,299.0,26,48,0.0,2.0,0.0,14.0,0.895971775054
731,regMario5,regMario5,192.0,299.0,26,48,0.0,0.0,0.0,2.0,0.901438981295
732,regMario5,regMario7,192.0,284.0,26,52,0.0,-15.0,0.0,0.0,0.913654059172
733,regMario7,regMario7,192.0,271.0,26,52,0.0,-13.0,0.0,-15.0,0.921476572752
734,regMario7,regMario7,192.0,255.0,26,52,0.0,-16.0,0.0,-13.0,0.917289853096
735,regMario7,regMario7,192.0,246.0,26,52,0.0,-9.0,0.0,-16.0,0.917984634638
736,regMario7,regMario7,192.0,236.0,26,52,0.0,-10.0,0.0,-9.0,0.896337866783
737,regMario7,regMario7,192.0,225.0,26,52,0.0,-11.0,0.0,-10.0,0.869701653719
738,regMario7,regMario7,192.0,218.0,26,52,0.0,-7.0,0.0,-11.0,0.855510771275
739,regMario7,regMario7,192.0,209.0,26,52,0.0,-9.0,0.0,-7.0,0.871280372142
740,regMario7,regMario7,193.0,204.0,26,52,1.0,-5.0,0.0,-9.0,0.899872511625
741,regMario7,regMario7,195.0,199.0,26,52,2.0,-5.0,1.0,-5.0,0.891982287168
742,regMario7,regMario7,197.0,194.0,26,52,2.0,-5.0,2.0,-5.0,0.891331166029
743,regMario7,regMario7,198.0,193.0,26,52,1.0,-1.0,2.0,-5.0,0.913904696703
744,regMario7,regMario7,198.0,191.0,26,52,0.0,-2.0,1.0,-1.0,0.932981252671
745,regMario7,regMario7,198.0,193.0,26,52,0.0,2.0,0.0,-2.0,0.930421829224
746,regMario7,regMario5,198.0,196.0,26,48,0.0,3.0,0.0,2.0,0.927376687527
747,regMario5,regMario5,198.0,196.0,26,48,0.0,0.0,0.0,3.0,0.928566068411
748,regMario5,regMario5,198.0,196.0,26,48,0.0,0.0,0.0,0.0,0.919267058373
749,regMario5,regMario4,198.0,195.0,22,50,0.0,-1.0,0.0,0.0,0.906372249126
750,regMario4,regMario4,198.0,195.0,22,50,0.0,0.0,0.0,-1.0,0.896798104048
751,regMario4,regMario6,198.0,194.0,26,52,0.0,-1.0,0.0,0.0,0.884783089161
752,regMario6,regMario5,198.0,196.0,26,48,0.0,2.0,0.0,-1.0,0.890900105238
753,regMario5,regMario5,198.0,196.0,26,48,0.0,0.0,0.0,2.0,0.908278733492
754,regMario5,regMario4,198.0,195.0,22,50,0.0,-1.0,0.0,0.0,0.90426632762
755,regMario4,regMario4,198.0,195.0,22,50,0.0,0.0,0.0,-1.0,0.908543556929
756,regMario4,regMario6,198.0,194.0,26,52,0.0,-1.0,0.0,0.0,0.913609623909
757,regMario6,regMario5,198.0,196.0,26,48,0.0,2.0,0.0,-1.0,0.920603394508
758,regMario5,regMario5,198.0,196.0,26,48,0.0,0.0,0.0,2.0,0.938218563795
759,regMario5,regMario5,198.0,198.0,26,48,0.0,2.0,0.0,0.0,0.943972468377
760,regMario5,regMario5,198.0,202.0,26,48,0.0,4.0,0.0,2.0,0.942023605109
761,regMario5,regMario5,198.0,215.0,26,48,0.0,13.0,0.0,4.0,0.94519674778
762,regMario5,regMario5,198.0,226.0,26,48,0.0,11.0,0.0,13.0,0.944607228041
763,regMario5,regMario5,198.0,241.0,26,48,0.0,15.0,0.0,11.0,0.943402379752
764,regMario5,regMario5,198.0,262.0,26,48,0.0,21.0,0.0,15.0,0.911404907704
765,regMario5,regMario5,198.0,275.0,26,48,0.0,13.0,0.0,21.0,0.796978443861
766,regMario5,regMario5,198.0,283.0,26,48,0.0,8.0,0.0,13.0,0.688579291105
767,regMario5,regMario5,198.0,271.0,26,48,0.0,-12.0,0.0,8.0,0.684841066599
768,regMario5,regMario5,198.0,263.0,26,48,0.0,-8.0,0.0,-12.0,0.729683160781
769,regMario5,regMario5,198.0,257.0,26,48,0.0,-6.0,0.0,-8.0,0.751714318991
770,regMario5,regMario5,198.0,255.0,26,48,0.0,-2.0,0.0,-6.0,0.764859318733
771,regMario5,regMario5,198.0,260.0,26,48,0.0,5.0,0.0,-2.0,0.766618937253
772,regMario5,regMario5,198.0,267.0,26,48,0.0,7.0,0.0,5.0,0.741670846939
773,regMario5,regMario5,198.0,275.0,26,48,0.0,8.0,0.0,7.0,0.694524258376
774,regMario5,regMario5,198.0,294.0,26,48,0.0,19.0,0.0,8.0,0.626128941774
775,regMario5,regMario4,198.0,298.0,22,50,0.0,4.0,0.0,19.0,0.593156784773
776,regMario4,regMario4,198.0,298.0,22,50,0.0,0.0,0.0,4.0,0.625504225493
777,regMario4,regMario3,198.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.649597078561
778,regMario3,regMario3,198.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.65199753642
779,regMario3,regMario3,198.0,297.0,26,52,0.0,0.0,0.0,0.0,0.668213129044
780,regMario3,regMario3,198.0,297.0,26,52,0.0,0.0,0.0,0.0,0.680827081203
781,regMario3,regMario3,198.0,297.0,26,52,0.0,0.0,0.0,0.0,0.684545427561
782,regMario3,regMario5,198.0,299.0,26,48,0.0,2.0,0.0,0.0,0.755470067262
783,regMario5,regMario5,198.0,299.0,26,48,0.0,0.0,0.0,2.0,0.832757025957
784,regMario5,regMario5,198.0,299.0,26,48,0.0,0.0,0.0,0.0,0.857864439487
785,regMario5,regMario4,198.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.876798003912
786,regMario4,regMario4,198.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.894570410251
787,regMario4,regMario4,198.0,298.0,22,50,0.0,0.0,0.0,0.0,0.920355647803
788,regMario4,regMario6,198.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.92135772109
789,regMario6,regMario6,198.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.912849634886
790,regMario6,regMario5,198.0,299.0,26,48,0.0,2.0,0.0,0.0,0.921086102724
791,regMario5,regMario4,198.0,298.0,22,50,0.0,-1.0,0.0,2.0,0.927461117506
792,regMario4,regMario4,198.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.92470061779
793,regMario4,regMario6,198.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.916977971792
794,regMario6,regMario6,198.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.910938978195
795,regMario6,regMario5,198.0,299.0,26,48,0.0,2.0,0.0,0.0,0.919637262821
796,regMario5,regMario7,198.0,284.0,26,52,0.0,-15.0,0.0,2.0,0.9314468503
797,regMario7,regMario7,198.0,271.0,26,52,0.0,-13.0,0.0,-15.0,0.931645989418
798,regMario7,regMario7,198.0,260.0,26,52,0.0,-11.0,0.0,-13.0,0.933067649603
799,regMario7,regMario7,198.0,246.0,26,52,0.0,-14.0,0.0,-11.0,0.938394367695
800,regMario7,regMario7,198.0,236.0,26,52,0.0,-10.0,0.0,-14.0,0.937934517861
801,regMario7,regMario7,198.0,223.0,26,52,0.0,-13.0,0.0,-10.0,0.937847644091
802,regMario7,regMario7,198.0,217.0,26,52,0.0,-6.0,0.0,-13.0,0.906055748463
803,regMario7,regMario7,196.0,209.0,26,52,-2.0,-8.0,0.0,-6.0,0.883300155401
804,regMario7,regMario7,196.0,201.0,26,52,0.0,-8.0,-2.0,-8.0,0.891404420137
805,regMario7,regMario7,198.0,196.0,26,52,2.0,-5.0,0.0,-8.0,0.899958223105
806,regMario7,regMario7,198.0,191.0,26,52,0.0,-5.0,2.0,-5.0,0.924308717251
807,regMario7,regMario7,200.0,189.0,26,52,2.0,-2.0,0.0,-5.0,0.931460112334
808,regMario7,regMario7,201.0,190.0,26,52,1.0,1.0,2.0,-2.0,0.922630697489
809,regMario7,regMario6,203.0,194.0,26,52,2.0,4.0,1.0,1.0,0.912109106779
810,regMario6,regMario5,203.0,196.0,26,48,0.0,2.0,2.0,4.0,0.926711469888
811,regMario5,regMario4,203.0,195.0,22,50,0.0,-1.0,0.0,2.0,0.937461435795
812,regMario4,regMario4,203.0,195.0,22,50,0.0,0.0,0.0,-1.0,0.919481754303
813,regMario4,regMario4,203.0,195.0,22,50,0.0,0.0,0.0,0.0,0.908489406109
814,regMario4,regMario6,203.0,194.0,26,52,0.0,-1.0,0.0,0.0,0.890539914369
815,regMario6,regMario6,203.0,194.0,26,52,0.0,0.0,0.0,-1.0,0.878527283668
816,regMario6,regMario5,203.0,196.0,26,48,0.0,2.0,0.0,0.0,0.894676655531
817,regMario5,regMario5,203.0,196.0,26,48,0.0,0.0,0.0,2.0,0.91066762805
818,regMario5,regMario4,203.0,195.0,22,50,0.0,-1.0,0.0,0.0,0.9029789567
819,regMario4,regMario6,203.0,194.0,26,52,0.0,-1.0,0.0,-1.0,0.887914299965
820,regMario6,regMario6,203.0,194.0,26,52,0.0,0.0,0.0,-1.0,0.88560372591
821,regMario6,regMario5,203.0,196.0,26,48,0.0,2.0,0.0,0.0,0.902964234352
822,regMario5,regMario5,203.0,196.0,26,48,0.0,0.0,0.0,2.0,0.922443389892
823,regMario5,regMario4,203.0,195.0,22,50,0.0,-1.0,0.0,0.0,0.936669051647
824,regMario4,regMario4,203.0,197.0,22,50,0.0,2.0,0.0,-1.0,0.94376540184
825,regMario4,regMario4,203.0,200.0,22,50,0.0,3.0,0.0,2.0,0.946629047393
826,regMario4,regMario4,203.0,211.0,22,50,0.0,11.0,0.0,3.0,0.947114825248
827,regMario4,regMario4,203.0,221.0,22,50,0.0,10.0,0.0,11.0,0.944718420506
828,regMario4,regMario4,203.0,240.0,22,50,0.0,19.0,0.0,10.0,0.942430377007
829,regMario4,regMario4,203.0,255.0,22,50,0.0,15.0,0.0,19.0,0.937782078982
830,regMario4,regMario4,203.0,268.0,22,50,0.0,13.0,0.0,15.0,0.931428462267
831,regMario4,regMario4,203.0,288.0,22,50,0.0,20.0,0.0,13.0,0.82273364067
832,regMario4,regMario4,203.0,298.0,22,50,0.0,10.0,0.0,20.0,0.702196568251
833,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,10.0,0.72698700428
834,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,-1.0,0.746144235134
835,regMario5,regMario5,203.0,299.0,26,48,0.0,0.0,0.0,2.0,0.717740297317
836,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.695183306932
837,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.696054875851
838,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.742115706205
839,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,-1.0,0.765290290117
840,regMario5,regMario5,203.0,299.0,26,48,0.0,0.0,0.0,2.0,0.773846834898
841,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.811393499375
842,regMario4,regMario7,203.0,284.0,26,52,0.0,-14.0,0.0,-1.0,0.886265575886
843,regMario7,regMario7,203.0,267.0,26,52,0.0,-17.0,0.0,-14.0,0.941116541624
844,regMario7,regMario7,203.0,255.0,26,52,0.0,-12.0,0.0,-17.0,0.943209081888
845,regMario7,regMario7,203.0,246.0,26,52,0.0,-9.0,0.0,-12.0,0.947209626436
846,regMario7,regMario7,203.0,236.0,26,52,0.0,-10.0,0.0,-9.0,0.884163230658
847,regMario7,regMario7,203.0,239.0,26,52,0.0,3.0,0.0,-10.0,0.881537020207
848,regMario7,regMario7,203.0,247.0,26,52,0.0,8.0,0.0,3.0,0.944594353437
849,regMario7,regMario7,203.0,257.0,26,52,0.0,10.0,0.0,8.0,0.946429431439
850,regMario7,regMario7,203.0,268.0,26,52,0.0,11.0,0.0,10.0,0.908518880606
851,regMario7,regMario7,203.0,287.0,26,52,0.0,19.0,0.0,11.0,0.797013789416
852,regMario7,regMario6,203.0,297.0,26,52,0.0,10.0,0.0,19.0,0.717887014151
853,regMario6,regMario3,203.0,297.0,26,52,0.0,0.0,0.0,10.0,0.677214324474
854,regMario3,regMario3,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.65412992239
855,regMario3,regMario3,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.671315670014
856,regMario3,regMario3,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.684207111597
857,regMario3,regMario3,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.690632373094
858,regMario3,RregMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.741891562939
859,RregMario5,RregMario2,203.0,297.0,26,52,0.0,-2.0,0.0,2.0,0.816862851381
860,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,-2.0,0.842480331659
861,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519700527
862,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519700527
863,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519700527
864,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519700527
865,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519700527
866,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842519909144
867,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520326376
868,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
869,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
870,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
871,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
872,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
873,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
874,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
875,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
876,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
877,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
878,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
879,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520534992
880,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842520326376
881,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.84252011776
882,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842518627643
883,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842517137527
884,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842515885829
885,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.830857247114
886,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.793906897306
887,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.805569410324
888,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842524886131
889,RregMario2,RregMario2,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.842524886131
890,RregMario2,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.830041140318
891,regMario5,regMario5,203.0,299.0,26,48,0.0,0.0,0.0,2.0,0.817549139261
892,regMario5,regMario5,203.0,299.0,26,48,0.0,0.0,0.0,0.0,0.817540884018
893,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,0.0,0.810996830464
894,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.807724148035
895,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,0.0,0.815330803394
896,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.852011352777
897,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.892942607403
898,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,0.0,0.909536570311
899,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.925641715526
900,regMario5,regMario5,203.0,299.0,26,48,0.0,0.0,0.0,2.0,0.935843139887
901,regMario5,regMario7,203.0,291.0,26,52,0.0,-8.0,0.0,0.0,0.944800138474
902,regMario7,regMario7,203.0,278.0,26,52,0.0,-13.0,0.0,-8.0,0.95196044445
903,regMario7,regMario7,203.0,260.0,26,52,0.0,-18.0,0.0,-13.0,0.950884878635
904,regMario7,regMario7,203.0,251.0,26,52,0.0,-9.0,0.0,-18.0,0.944650679826
905,regMario7,regMario7,203.0,236.0,26,52,0.0,-15.0,0.0,-9.0,0.944595456123
906,regMario7,regMario7,203.0,228.0,26,52,0.0,-8.0,0.0,-15.0,0.949747532607
907,regMario7,regMario7,203.0,220.0,26,52,0.0,-8.0,0.0,-8.0,0.94648718834
908,regMario7,regMario7,203.0,209.0,26,52,0.0,-11.0,0.0,-8.0,0.946630120278
909,regMario7,regMario7,203.0,204.0,26,52,0.0,-5.0,0.0,-11.0,0.952155768871
910,regMario7,regMario7,203.0,196.0,26,52,0.0,-8.0,0.0,-5.0,0.953800410032
911,regMario7,regMario7,203.0,193.0,26,52,0.0,-3.0,0.0,-8.0,0.951581209898
912,regMario7,regMario7,203.0,188.0,26,52,0.0,-5.0,0.0,-3.0,0.950733035803
913,regMario7,regMario7,203.0,185.0,26,52,0.0,-3.0,0.0,-5.0,0.949456453323
914,regMario7,regMario7,203.0,185.0,26,52,0.0,0.0,0.0,-3.0,0.946930348873
915,regMario7,regMario7,203.0,190.0,26,52,0.0,5.0,0.0,0.0,0.94073048234
916,regMario7,regMario7,203.0,196.0,26,52,0.0,6.0,0.0,5.0,0.944002687931
917,regMario7,regMario7,203.0,209.0,26,52,0.0,13.0,0.0,6.0,0.951979309321
918,regMario7,regMario7,203.0,222.0,26,52,0.0,13.0,0.0,13.0,0.946240603923
919,regMario7,regMario7,203.0,235.0,26,52,0.0,13.0,0.0,13.0,0.938937216997
920,regMario7,regMario7,203.0,255.0,26,52,0.0,20.0,0.0,13.0,0.93642371893
921,regMario7,regMario7,203.0,268.0,26,52,0.0,13.0,0.0,20.0,0.938146978617
922,regMario7,regMario7,203.0,288.0,26,52,0.0,20.0,0.0,13.0,0.851384460926
923,regMario7,regMario6,203.0,297.0,26,52,0.0,9.0,0.0,20.0,0.758571445942
924,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,9.0,0.752943187952
925,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,2.0,0.738326251506
926,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.745506882667
927,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.811670750379
928,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.874115467072
929,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.91054007411
930,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,2.0,0.931155532599
931,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.930119335652
932,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.925530523062
933,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.923351407051
934,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.92887249589
935,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,2.0,0.930701702834
936,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.926533907652
937,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.924982607364
938,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.92653670907
939,regMario6,regMario5,203.0,299.0,26,48,0.0,2.0,0.0,0.0,0.932126790285
940,regMario5,regMario4,203.0,298.0,22,50,0.0,-1.0,0.0,2.0,0.930792063474
941,regMario4,regMario4,203.0,298.0,22,50,0.0,0.0,0.0,-1.0,0.928850084543
942,regMario4,regMario6,203.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.928190290928
943,regMario6,regMario6,203.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.924194216728
944,regMario6,regMario7,203.0,284.0,26,52,0.0,-13.0,0.0,0.0,0.933546125889
945,regMario7,regMario7,203.0,267.0,26,52,0.0,-17.0,0.0,-13.0,0.898547440768
946,regMario7,regMario7,203.0,259.0,26,52,0.0,-8.0,0.0,-17.0,0.897502243519
947,regMario7,regMario7,200.0,254.0,26,52,-3.0,-5.0,0.0,-8.0,0.939560562372
948,regMario7,regMario7,200.0,251.0,26,52,0.0,-3.0,-3.0,-5.0,0.927419781685
949,regMario7,regMario7,200.0,252.0,26,52,0.0,1.0,0.0,-3.0,0.926008701324
950,regMario7,regMario7,200.0,257.0,26,52,0.0,5.0,0.0,1.0,0.936076402664
951,regMario7,regMario7,200.0,263.0,26,52,0.0,6.0,0.0,5.0,0.932460933924
952,regMario7,regMario7,200.0,278.0,26,52,0.0,15.0,0.0,6.0,0.930221706629
953,regMario7,regMario7,200.0,289.0,26,52,0.0,11.0,0.0,15.0,0.934274733066
954,regMario7,RregMario5,198.0,299.0,26,48,-2.0,10.0,0.0,11.0,0.931336432696
955,RregMario5,RregMario5,196.0,299.0,26,48,-2.0,0.0,-2.0,10.0,0.917806655169
956,RregMario5,RregMario4,197.0,298.0,22,50,1.0,-1.0,-2.0,0.0,0.908701598644
957,RregMario4,RregMario4,195.0,298.0,22,50,-2.0,0.0,1.0,-1.0,0.916379809379
958,RregMario4,regMario4,195.0,298.0,22,50,0.0,0.0,-2.0,0.0,0.926896393299
959,regMario4,regMario6,195.0,297.0,26,52,0.0,-1.0,0.0,0.0,0.925120979547
960,regMario6,regMario6,195.0,297.0,26,52,0.0,0.0,0.0,-1.0,0.920578569174
961,regMario6,regMario6,195.0,297.0,26,52,0.0,0.0,0.0,0.0,0.921168982983
