frame,spritename,x,y,w,h,confidence
1865,ground.png,350,322,26,38,0.956136
1865,ground.png,273,322,26,38,0.876176
1865,ground.png,376,322,26,38,0.888587
1865,supMario7S.png,180,176,26,52,0.938388
1865,pipeBody2.png,275,295,45,26,0.859744
1865,pipeFull2S.png,272,270,52,52,0.921814
1865,block1S.png,40,218,26,26,0.892289
1865,brownStair.png,375,295,26,26,0.935686
1865,brownStair.png,375,270,26,26,0.96027
1865,brownStair.png,349,270,26,26,0.956441
1865,brownStair.png,323,295,26,26,0.941441
1865,brownStair.png,349,296,26,26,0.92156
1865,brownStair.png,375,244,26,26,0.982218
1866,block.png,6,218,26,26,0.896315
1866,cloud2S.png,96,64,78,39,0.802604
1866,cloud2S.png,302,38,78,39,0.939308
1866,cloud3S.png,70,64,104,39,0.91561
1866,ground.png,33,322,26,38,0.940736
1866,ground.png,342,322,26,38,0.95602
1866,ground.png,136,322,26,38,0.955281
1866,ground.png,239,322,26,38,0.937887
1866,ground.png,265,322,26,38,0.850924
1866,ground.png,84,322,26,38,0.943226
1866,ground.png,290,322,26,38,0.946394
1866,ground.png,213,322,26,38,0.963719
1866,ground.png,368,322,26,38,0.862527
1866,ground.png,316,322,26,38,0.977692
1866,ground.png,162,322,26,38,0.866381
1866,ground.png,59,322,26,38,0.85051
1866,ground.png,110,322,26,38,0.98279
1866,ground.png,187,322,26,38,0.931884
1866,ground.png,7,322,26,38,0.967241
1866,supMario7S.png,180,168,26,52,0.939626
1866,pipeBody2.png,267,295,45,26,0.850461
1866,pipeFull2S.png,264,270,52,52,0.92075
1866,block1S.png,32,218,26,26,0.896557
1866,brownStair.png,341,296,26,26,0.915725
1866,brownStair.png,367,270,26,26,0.962411
1866,brownStair.png,315,295,26,26,0.945249
1866,brownStair.png,341,270,26,26,0.961282
1866,brownStair.png,367,244,26,26,0.980623
1866,brownStair.png,367,295,26,26,0.939714
1867,cloud1S.png,320,38,52,39,0.754186
1867,cloud2S.png,294,38,78,39,0.944988
1867,cloud2S.png,88,64,78,39,0.805169
1867,cloud3S.png,62,64,104,39,0.922756
1867,ground.png,76,322,26,38,0.959802
1867,ground.png,334,322,26,38,0.942125
1867,ground.png,205,322,26,38,0.962395
1867,ground.png,50,322,26,38,0.868717
1867,ground.png,256,322,26,38,0.864109
1867,ground.png,179,322,26,38,0.944855
1867,ground.png,154,322,26,38,0.851732
1867,ground.png,102,322,26,38,0.9795
1867,ground.png,308,322,26,38,0.979041
1867,ground.png,25,322,26,38,0.924258
1867,ground.png,385,322,26,38,0.939818
1867,ground.png,282,322,26,38,0.956372
1867,ground.png,128,322,26,38,0.936253
1867,ground.png,231,322,26,38,0.919533
1867,ground.png,360,322,26,38,0.849327
1867,supMario7S.png,180,165,26,52,0.948797
1867,pipeBody2.png,259,295,45,26,0.866704
1867,pipeFull2S.png,256,270,52,52,0.921289
1867,block1S.png,24,218,26,26,0.911628
1867,brownStair.png,333,295,26,26,0.927287
1867,brownStair.png,333,270,26,26,0.959726
1867,brownStair.png,307,295,26,26,0.948701
1867,brownStair.png,359,295,26,26,0.936121
1867,brownStair.png,359,270,26,26,0.957931
1867,brownStair.png,385,270,26,26,0.94408
1867,brownStair.png,385,218,26,26,0.958757
1867,brownStair.png,359,244,26,26,0.979452
1867,brownStair.png,385,295,26,26,0.930245
1867,brownStair.png,385,244,26,26,0.967799
1868,cloud1S.png,309,38,52,39,0.750241
1868,cloud2S.png,283,38,78,39,0.958256
1868,cloud2S.png,77,64,78,39,0.814029
1868,cloud3S.png,51,64,104,39,0.94831
1868,ground.png,13,322,26,38,0.899808
1868,ground.png,116,322,26,38,0.917893
1868,ground.png,91,322,26,38,0.895264
1868,ground.png,142,322,26,38,0.974447
1868,ground.png,219,322,26,38,0.90647
1868,ground.png,65,322,26,38,0.960788
1868,ground.png,168,322,26,38,0.973279
1868,ground.png,271,322,26,38,0.957989
1868,ground.png,348,322,26,38,0.970754
1868,ground.png,245,322,26,38,0.958859
1868,ground.png,322,322,26,38,0.917927
1868,ground.png,374,322,26,38,0.972064
1868,ground.png,297,322,26,38,0.894772
1868,ground.png,194,322,26,38,0.91797
1868,ground.png,39,322,26,38,0.959725
1868,supMario7S.png,180,165,26,52,0.948773
1868,pipeBody2.png,248,295,45,26,0.889831
1868,pipeFull2S.png,245,270,52,52,0.872936
1868,block1S.png,13,218,26,26,0.885354
1868,brownStair.png,348,270,26,26,0.942354
1868,brownStair.png,348,244,26,26,0.966112
1868,brownStair.png,373,270,26,26,0.932231
1868,brownStair.png,373,296,26,26,0.907548
1868,brownStair.png,296,295,26,26,0.966124
1868,brownStair.png,373,244,26,26,0.948112
1868,brownStair.png,373,218,26,26,0.956477
1868,brownStair.png,322,295,26,26,0.937205
1868,brownStair.png,322,270,26,26,0.960611
1868,brownStair.png,348,295,26,26,0.925166
1869,cloud2S.png,275,38,78,39,0.958468
1869,cloud2S.png,69,64,78,39,0.812527
1869,cloud3S.png,43,64,104,39,0.948532
1869,ground.png,289,322,26,38,0.893308
1869,ground.png,57,322,26,38,0.954463
1869,ground.png,314,322,26,38,0.898847
1869,ground.png,160,322,26,38,0.968933
1869,ground.png,31,322,26,38,0.958636
1869,ground.png,5,322,26,38,0.891142
1869,ground.png,108,322,26,38,0.908973
1869,ground.png,211,322,26,38,0.880717
1869,ground.png,134,322,26,38,0.974262
1869,ground.png,237,322,26,38,0.957624
1869,ground.png,263,322,26,38,0.953413
1869,ground.png,83,322,26,38,0.890803
1869,ground.png,186,322,26,38,0.908947
1869,ground.png,340,322,26,38,0.968305
1869,ground.png,366,322,26,38,0.968082
1869,supMario7S.png,180,170,26,52,0.946146
1869,pipeBody2.png,240,295,45,26,0.885653
1869,pipeFull2S.png,236,270,52,52,0.875729
1869,block1S.png,5,218,26,26,0.884648
1869,brownStair.png,314,270,26,26,0.961263
1869,brownStair.png,365,218,26,26,0.959013
1869,brownStair.png,365,244,26,26,0.956375
1869,brownStair.png,340,270,26,26,0.936235
1869,brownStair.png,288,295,26,26,0.965058
1869,brownStair.png,365,270,26,26,0.9395
1869,brownStair.png,365,296,26,26,0.914697
1869,brownStair.png,314,295,26,26,0.936242
1869,brownStair.png,340,244,26,26,0.959751
1869,brownStair.png,340,295,26,26,0.91918
1870,cloud1S.png,288,38,52,39,0.75343
1870,cloud2S.png,262,38,78,39,0.958569
1870,cloud2S.png,56,64,78,39,0.813793
1870,cloud3S.png,30,64,104,39,0.942974
1870,ground.png,353,322,26,38,0.972538
1870,ground.png,44,322,26,38,0.987653
1870,ground.png,198,322,26,38,0.878044
1870,ground.png,173,322,26,38,0.939927
1870,ground.png,18,322,26,38,0.96226
1870,ground.png,276,322,26,38,0.954842
1870,ground.png,224,322,26,38,0.965177
1870,ground.png,147,322,26,38,0.973123
1870,ground.png,70,322,26,38,0.953042
1870,ground.png,302,322,26,38,0.87153
1870,ground.png,121,322,26,38,0.950577
1870,ground.png,379,322,26,38,0.93789
1870,ground.png,250,322,26,38,0.989851
1870,ground.png,327,322,26,38,0.948259
1870,ground.png,96,322,26,38,0.874287
1870,supMario7S.png,180,184,26,52,0.930758
1870,pipeBody2.png,227,295,45,26,0.883323
1870,pipeFull2S.png,224,270,52,52,0.894815
1870,brownStair.png,327,244,26,26,0.956636
1870,brownStair.png,327,295,26,26,0.918765
1870,brownStair.png,275,295,26,26,0.956402
1870,brownStair.png,378,270,26,26,0.959781
1870,brownStair.png,378,218,26,26,0.958785
1870,brownStair.png,378,192,26,26,0.955125
1870,brownStair.png,301,270,26,26,0.956576
1870,brownStair.png,352,244,26,26,0.956065
1870,brownStair.png,327,270,26,26,0.936984
1870,brownStair.png,352,218,26,26,0.96007
1870,brownStair.png,378,296,26,26,0.930675
1870,brownStair.png,301,295,26,26,0.936168
1870,brownStair.png,352,296,26,26,0.91514
1870,brownStair.png,378,244,26,26,0.978817
1870,brownStair.png,352,270,26,26,0.941083
1871,cloud1S.png,280,38,52,39,0.754144
1871,cloud1S.png,74,64,52,39,0.751176
1871,cloud2S.png,48,64,78,39,0.81556
1871,cloud2S.png,254,38,78,39,0.959209
1871,cloud3S.png,22,64,104,39,0.947004
1871,ground.png,165,322,26,38,0.905577
1871,ground.png,87,322,26,38,0.896632
1871,ground.png,10,322,26,38,0.96705
1871,ground.png,62,322,26,38,0.919939
1871,ground.png,139,322,26,38,0.962933
1871,ground.png,190,322,26,38,0.911195
1871,ground.png,113,322,26,38,0.956636
1871,ground.png,216,322,26,38,0.974857
1871,ground.png,319,322,26,38,0.954857
1871,ground.png,36,322,26,38,0.978692
1871,ground.png,293,322,26,38,0.897426
1871,ground.png,268,322,26,38,0.923707
1871,ground.png,242,322,26,38,0.979415
1871,ground.png,371,322,26,38,0.913594
1871,ground.png,345,322,26,38,0.964707
1871,supMario7S.png,180,197,26,52,0.944309
1871,pipeBody2.png,219,295,45,26,0.885758
1871,pipeFull2S.png,216,270,52,52,0.888251
1871,brownStair.png,319,270,26,26,0.93843
1871,brownStair.png,344,218,26,26,0.960477
1871,brownStair.png,319,295,26,26,0.919972
1871,brownStair.png,344,270,26,26,0.936837
1871,brownStair.png,370,296,26,26,0.930795
1871,brownStair.png,344,244,26,26,0.952431
1871,brownStair.png,370,244,26,26,0.978007
1871,brownStair.png,267,295,26,26,0.958264
1871,brownStair.png,344,296,26,26,0.911715
1871,brownStair.png,370,270,26,26,0.961195
1871,brownStair.png,319,244,26,26,0.959906
1871,brownStair.png,293,270,26,26,0.954352
1871,brownStair.png,293,295,26,26,0.933522
1871,brownStair.png,370,218,26,26,0.958227
1871,brownStair.png,370,192,26,26,0.954528
1872,cloud2S.png,40,64,78,39,0.812206
1872,cloud2S.png,246,38,78,39,0.957477
1872,cloud3S.png,14,64,104,39,0.947027
1872,ground.png,131,322,26,38,0.94672
1872,ground.png,54,322,26,38,0.897384
1872,ground.png,105,322,26,38,0.961618
1872,ground.png,182,322,26,38,0.921968
1872,ground.png,285,322,26,38,0.904845
1872,ground.png,260,322,26,38,0.893204
1872,ground.png,28,322,26,38,0.964307
1872,ground.png,363,322,26,38,0.893892
1872,ground.png,337,322,26,38,0.947599
1872,ground.png,234,322,26,38,0.962225
1872,ground.png,208,322,26,38,0.979262
1872,ground.png,311,322,26,38,0.961604
1872,ground.png,79,322,26,38,0.898789
1872,ground.png,2,322,26,38,0.971319
1872,ground.png,157,322,26,38,0.883039
1872,supMario7S.png,180,210,26,52,0.94665
1872,pipeBody2.png,211,295,45,26,0.891075
1872,pipeFull2S.png,208,270,52,52,0.876917
1872,brownStair.png,336,296,26,26,0.918078
1872,brownStair.png,362,218,26,26,0.959766
1872,brownStair.png,386,167,26,26,0.813214
1872,brownStair.png,362,192,26,26,0.956087
1872,brownStair.png,362,244,26,26,0.978552
1872,brownStair.png,285,270,26,26,0.956066
1872,brownStair.png,259,295,26,26,0.958727
1872,brownStair.png,310,244,26,26,0.954981
1872,brownStair.png,311,270,26,26,0.92742
1872,brownStair.png,285,295,26,26,0.935076
1872,brownStair.png,336,218,26,26,0.959707
1872,brownStair.png,336,270,26,26,0.944061
1872,brownStair.png,311,295,26,26,0.911578
1872,brownStair.png,362,270,26,26,0.959805
1872,brownStair.png,336,244,26,26,0.961198
1872,brownStair.png,362,295,26,26,0.933714
1873,cloud2S.png,29,64,78,39,0.797603
1873,cloud2S.png,235,38,78,39,0.948123
1873,cloud3S.png,3,64,104,39,0.94701
1873,ground.png,145,322,26,38,0.883927
1873,ground.png,351,322,26,38,0.88484
1873,ground.png,248,322,26,38,0.899866
1873,ground.png,94,322,26,38,0.980627
1873,ground.png,274,322,26,38,0.967301
1873,ground.png,17,322,26,38,0.910594
1873,ground.png,377,322,26,38,0.946469
1873,ground.png,300,322,26,38,0.97738
1873,ground.png,326,322,26,38,0.928689
1873,ground.png,120,322,26,38,0.930071
1873,ground.png,223,322,26,38,0.912417
1873,ground.png,68,322,26,38,0.967147
1873,ground.png,197,322,26,38,0.965263
1873,ground.png,171,322,26,38,0.949517
1873,ground.png,42,322,26,38,0.905219
1873,supMario5S.png,180,223,26,48,0.926141
1873,pipeBody2.png,200,295,45,26,0.869856
1873,pipeFull2S.png,196,270,52,52,0.911089
1873,brownStair.png,351,295,26,26,0.938397
1873,brownStair.png,377,244,26,26,0.966278
1873,brownStair.png,351,192,26,26,0.953972
1873,brownStair.png,377,295,26,26,0.927683
1873,brownStair.png,377,192,26,26,0.919417
1873,brownStair.png,351,244,26,26,0.980298
1873,brownStair.png,376,167,26,26,0.949854
1873,brownStair.png,351,218,26,26,0.963564
1873,brownStair.png,377,270,26,26,0.94278
1873,brownStair.png,325,218,26,26,0.970938
1873,brownStair.png,325,270,26,26,0.953293
1873,brownStair.png,325,244,26,26,0.97004
1873,brownStair.png,274,270,26,26,0.943686
1873,brownStair.png,274,295,26,26,0.926883
1873,brownStair.png,299,296,26,26,0.902855
1873,brownStair.png,351,270,26,26,0.959298
1873,brownStair.png,299,244,26,26,0.969564
1873,brownStair.png,325,295,26,26,0.926914
1873,brownStair.png,299,270,26,26,0.928814
1873,brownStair.png,248,295,26,26,0.964153
1873,brownStair.png,377,218,26,26,0.953702
1874,cloud2S.png,21,64,78,39,0.794789
1874,cloud2S.png,227,38,78,39,0.942989
1874,ground.png,240,322,26,38,0.890469
1874,ground.png,60,322,26,38,0.975258
1874,ground.png,343,322,26,38,0.87329
1874,ground.png,34,322,26,38,0.891209
1874,ground.png,86,322,26,38,0.973443
1874,ground.png,9,322,26,38,0.899829
1874,ground.png,112,322,26,38,0.911433
1874,ground.png,215,322,26,38,0.897717
1874,ground.png,189,322,26,38,0.958978
1874,ground.png,292,322,26,38,0.973231
1874,ground.png,266,322,26,38,0.976129
1874,ground.png,318,322,26,38,0.916271
1874,ground.png,163,322,26,38,0.959058
1874,ground.png,369,322,26,38,0.957155
1874,ground.png,137,322,26,38,0.870926
1874,supMario4S.png,182,221,22,50,0.898488
1874,pipeBody2.png,192,295,45,26,0.869549
1874,pipeFull2S.png,188,270,52,52,0.910246
1874,brownStair.png,343,270,26,26,0.957861
1874,brownStair.png,369,295,26,26,0.924397
1874,brownStair.png,343,192,26,26,0.956859
1874,brownStair.png,291,270,26,26,0.932927
1874,brownStair.png,343,218,26,26,0.963281
1874,brownStair.png,317,218,26,26,0.97057
1874,brownStair.png,291,296,26,26,0.905764
1874,brownStair.png,266,270,26,26,0.940211
1874,brownStair.png,240,295,26,26,0.966641
1874,brownStair.png,369,192,26,26,0.920574
1874,brownStair.png,369,218,26,26,0.951191
1874,brownStair.png,369,270,26,26,0.940548
1874,brownStair.png,368,167,26,26,0.947204
1874,brownStair.png,369,244,26,26,0.966152
1874,brownStair.png,343,244,26,26,0.980197
1874,brownStair.png,317,295,26,26,0.931112
1874,brownStair.png,317,270,26,26,0.953637
1874,brownStair.png,291,244,26,26,0.970623
1874,brownStair.png,266,295,26,26,0.924048
1874,brownStair.png,317,244,26,26,0.974448
1874,brownStair.png,343,295,26,26,0.937919
1875,cloud2S.png,8,64,78,39,0.803468
1875,cloud2S.png,214,38,78,39,0.951626
1875,ground.png,382,322,26,38,0.975551
1875,ground.png,305,322,26,38,0.902222
1875,ground.png,253,322,26,38,0.950342
1875,ground.png,47,322,26,38,0.951937
1875,ground.png,21,322,26,38,0.875735
1875,ground.png,227,322,26,38,0.870348
1875,ground.png,356,322,26,38,0.964712
1875,ground.png,124,322,26,38,0.887759
1875,ground.png,150,322,26,38,0.961806
1875,ground.png,99,322,26,38,0.905547
1875,ground.png,73,322,26,38,0.961208
1875,ground.png,176,322,26,38,0.977072
1875,ground.png,279,322,26,38,0.958977
1875,ground.png,202,322,26,38,0.921094
1875,ground.png,330,322,26,38,0.886402
1875,supMario6S.png,180,220,26,52,0.873927
1875,pipeBody2.png,179,295,45,26,0.8797
1875,pipeFull2S.png,175,270,52,52,0.890846
1875,brownStair.png,278,244,26,26,0.970519
1875,brownStair.png,356,167,26,26,0.950539
1875,brownStair.png,278,270,26,26,0.932762
1875,brownStair.png,381,193,26,26,0.905825
1875,brownStair.png,330,218,26,26,0.963761
1875,brownStair.png,330,295,26,26,0.938052
1875,brownStair.png,304,295,26,26,0.931174
1875,brownStair.png,330,192,26,26,0.95876
1875,brownStair.png,253,295,26,26,0.922187
1875,brownStair.png,356,295,26,26,0.926155
1875,brownStair.png,381,218,26,26,0.927027
1875,brownStair.png,356,218,26,26,0.951333
1875,brownStair.png,356,192,26,26,0.917324
1875,brownStair.png,356,244,26,26,0.966708
1875,brownStair.png,330,270,26,26,0.960506
1875,brownStair.png,304,244,26,26,0.977061
1875,brownStair.png,381,141,26,26,0.962555
1875,brownStair.png,381,296,26,26,0.906825
1875,brownStair.png,356,270,26,26,0.943273
1875,brownStair.png,304,218,26,26,0.97187
1875,brownStair.png,381,167,26,26,0.938792
1875,brownStair.png,278,296,26,26,0.909444
1875,brownStair.png,304,270,26,26,0.958708
1875,brownStair.png,330,244,26,26,0.981308
1875,brownStair.png,227,295,26,26,0.961296
1875,brownStair.png,381,244,26,26,0.948028
1875,brownStair.png,252,270,26,26,0.941564
1875,brownStair.png,381,270,26,26,0.933238
1876,cloud2S.png,0,64,78,39,0.79937
1876,cloud2S.png,206,38,78,39,0.948429
1876,ground.png,13,322,26,38,0.890108
1876,ground.png,116,322,26,38,0.912035
1876,ground.png,91,322,26,38,0.899462
1876,ground.png,142,322,26,38,0.971223
1876,ground.png,219,322,26,38,0.897147
1876,ground.png,65,322,26,38,0.958003
1876,ground.png,168,322,26,38,0.976265
1876,ground.png,271,322,26,38,0.95911
1876,ground.png,348,322,26,38,0.97091
1876,ground.png,245,322,26,38,0.957584
1876,ground.png,322,322,26,38,0.910296
1876,ground.png,374,322,26,38,0.974245
1876,ground.png,297,322,26,38,0.90074
1876,ground.png,194,322,26,38,0.914629
1876,ground.png,39,322,26,38,0.955637
1876,supMario5S.png,180,223,26,48,0.897413
1876,pipeBody2.png,171,295,45,26,0.870247
1876,pipeFull2S.png,167,270,52,52,0.894558
1876,brownStair.png,348,270,26,26,0.943274
1876,brownStair.png,348,244,26,26,0.967961
1876,brownStair.png,373,270,26,26,0.929532
1876,brownStair.png,270,270,26,26,0.93261
1876,brownStair.png,219,295,26,26,0.958623
1876,brownStair.png,373,296,26,26,0.903527
1876,brownStair.png,348,192,26,26,0.915947
1876,brownStair.png,296,270,26,26,0.957351
1876,brownStair.png,348,218,26,26,0.951292
1876,brownStair.png,296,244,26,26,0.975712
1876,brownStair.png,322,218,26,26,0.964007
1876,brownStair.png,373,167,26,26,0.934828
1876,brownStair.png,373,193,26,26,0.90436
1876,brownStair.png,245,270,26,26,0.939717
1876,brownStair.png,322,244,26,26,0.980829
1876,brownStair.png,373,218,26,26,0.924508
1876,brownStair.png,373,141,26,26,0.963501
1876,brownStair.png,322,192,26,26,0.95708
1876,brownStair.png,296,295,26,26,0.930837
1876,brownStair.png,373,244,26,26,0.943542
1876,brownStair.png,270,244,26,26,0.972924
1876,brownStair.png,348,167,26,26,0.953157
1876,brownStair.png,322,295,26,26,0.937809
1876,brownStair.png,322,270,26,26,0.958887
1876,brownStair.png,270,296,26,26,0.907556
1876,brownStair.png,245,295,26,26,0.924973
1876,brownStair.png,296,218,26,26,0.973466
1876,brownStair.png,348,295,26,26,0.926292
1877,cloud2S.png,198,38,78,39,0.946152
1877,ground.png,289,322,26,38,0.892173
1877,ground.png,57,322,26,38,0.952639
1877,ground.png,314,322,26,38,0.899427
1877,ground.png,160,322,26,38,0.968274
1877,ground.png,31,322,26,38,0.959916
1877,ground.png,5,322,26,38,0.891885
1877,ground.png,108,322,26,38,0.903342
1877,ground.png,211,322,26,38,0.889641
1877,ground.png,134,322,26,38,0.97854
1877,ground.png,237,322,26,38,0.961676
1877,ground.png,263,322,26,38,0.950513
1877,ground.png,83,322,26,38,0.886997
1877,ground.png,186,322,26,38,0.906272
1877,ground.png,340,322,26,38,0.975076
1877,ground.png,366,322,26,38,0.96852
1877,supMario7S.png,180,212,26,52,0.936813
1877,pipeBody2.png,163,295,45,26,0.862184
1877,pipeFull2S.png,159,270,52,52,0.909938
1877,brownStair.png,314,270,26,26,0.960387
1877,brownStair.png,365,218,26,26,0.939336
1877,brownStair.png,365,244,26,26,0.95869
1877,brownStair.png,262,296,26,26,0.917891
1877,brownStair.png,340,167,26,26,0.94471
1877,brownStair.png,237,295,26,26,0.914771
1877,brownStair.png,262,244,26,26,0.976566
1877,brownStair.png,340,270,26,26,0.935787
1877,brownStair.png,340,218,26,26,0.941912
1877,brownStair.png,314,218,26,26,0.965312
1877,brownStair.png,340,192,26,26,0.911304
1877,brownStair.png,288,295,26,26,0.932726
1877,brownStair.png,211,295,26,26,0.961261
1877,brownStair.png,236,270,26,26,0.945748
1877,brownStair.png,314,192,26,26,0.959032
1877,brownStair.png,365,270,26,26,0.940217
1877,brownStair.png,365,296,26,26,0.915011
1877,brownStair.png,365,141,26,26,0.967085
1877,brownStair.png,365,167,26,26,0.946015
1877,brownStair.png,314,295,26,26,0.938194
1877,brownStair.png,314,244,26,26,0.980368
1877,brownStair.png,365,193,26,26,0.915025
1877,brownStair.png,288,244,26,26,0.977036
1877,brownStair.png,288,270,26,26,0.958967
1877,brownStair.png,340,244,26,26,0.95757
1877,brownStair.png,262,270,26,26,0.943193
1877,brownStair.png,288,218,26,26,0.974226
1877,brownStair.png,340,295,26,26,0.919711
1878,cloud2S.png,186,38,78,39,0.925064
1878,ground.png,97,322,26,38,0.964244
1878,ground.png,355,322,26,38,0.863027
1878,ground.png,174,322,26,38,0.941843
1878,ground.png,303,322,26,38,0.964879
1878,ground.png,380,322,26,38,0.947168
1878,ground.png,329,322,26,38,0.942422
1878,ground.png,20,322,26,38,0.96418
1878,ground.png,226,322,26,38,0.962591
1878,ground.png,149,322,26,38,0.864632
1878,ground.png,252,322,26,38,0.878589
1878,ground.png,277,322,26,38,0.927315
1878,ground.png,123,322,26,38,0.948865
1878,ground.png,46,322,26,38,0.869016
1878,ground.png,71,322,26,38,0.925618
1878,ground.png,200,322,26,38,0.980621
1878,supMario7S.png,180,188,26,52,0.933958
1878,pipeBody2.png,152,295,45,26,0.810491
1878,pipeFull2S.png,148,270,52,52,0.925084
1878,brownStair.png,380,270,26,26,0.951448
1878,brownStair.png,303,244,26,26,0.949702
1878,brownStair.png,380,141,26,26,0.960315
1878,brownStair.png,328,218,26,26,0.944598
1878,brownStair.png,380,218,26,26,0.956105
1878,brownStair.png,354,218,26,26,0.963211
1878,brownStair.png,225,270,26,26,0.959083
1878,brownStair.png,380,295,26,26,0.930244
1878,brownStair.png,354,167,26,26,0.969521
1878,brownStair.png,354,270,26,26,0.964576
1878,brownStair.png,277,244,26,26,0.971115
1878,brownStair.png,277,295,26,26,0.930031
1878,brownStair.png,380,193,26,26,0.923836
1878,brownStair.png,303,270,26,26,0.92691
1878,brownStair.png,302,192,26,26,0.933301
1878,brownStair.png,200,295,26,26,0.937982
1878,brownStair.png,380,115,26,26,0.955592
1878,brownStair.png,251,244,26,26,0.980733
1878,brownStair.png,303,218,26,26,0.936096
1878,brownStair.png,277,270,26,26,0.950263
1878,brownStair.png,277,218,26,26,0.959683
1878,brownStair.png,354,141,26,26,0.980582
1878,brownStair.png,380,244,26,26,0.972464
1878,brownStair.png,251,270,26,26,0.963678
1878,brownStair.png,354,193,26,26,0.935851
1878,brownStair.png,303,295,26,26,0.912542
1878,brownStair.png,328,244,26,26,0.963693
1878,brownStair.png,225,296,26,26,0.921651
1878,brownStair.png,328,193,26,26,0.919786
1878,brownStair.png,328,167,26,26,0.968779
1878,brownStair.png,328,296,26,26,0.920347
1878,brownStair.png,380,167,26,26,0.959425
1878,brownStair.png,354,295,26,26,0.936363
1878,brownStair.png,328,270,26,26,0.947235
1878,brownStair.png,354,244,26,26,0.981779
1878,brownStair.png,251,295,26,26,0.936405
1879,cloud2S.png,178,38,78,39,0.925253
1879,ground.png,321,322,26,38,0.919205
1879,ground.png,12,322,26,38,0.93768
1879,ground.png,140,322,26,38,0.862801
1879,ground.png,244,322,26,38,0.856713
1879,ground.png,218,322,26,38,0.938572
1879,ground.png,115,322,26,38,0.925772
1879,ground.png,38,322,26,38,0.852707
1879,ground.png,63,322,26,38,0.936314
1879,ground.png,372,322,26,38,0.951181
1879,ground.png,89,322,26,38,0.967206
1879,ground.png,269,322,26,38,0.938493
1879,ground.png,346,322,26,38,0.866092
1879,ground.png,192,322,26,38,0.981
1879,ground.png,295,322,26,38,0.964608
1879,ground.png,166,322,26,38,0.945879
1879,supMario7S.png,180,175,26,52,0.943624
1879,pipeBody2.png,144,295,45,26,0.805794
1879,pipeFull2S.png,140,270,52,52,0.928162
1879,brownStair.png,346,244,26,26,0.981223
1879,brownStair.png,295,218,26,26,0.92494
1879,brownStair.png,269,218,26,26,0.962937
1879,brownStair.png,295,295,26,26,0.901421
1879,brownStair.png,372,115,26,26,0.959027
1879,brownStair.png,243,244,26,26,0.980152
1879,brownStair.png,320,193,26,26,0.925886
1879,brownStair.png,320,244,26,26,0.969448
1879,brownStair.png,294,270,26,26,0.9182
1879,brownStair.png,372,244,26,26,0.973622
1879,brownStair.png,372,141,26,26,0.959249
1879,brownStair.png,320,270,26,26,0.954073
1879,brownStair.png,217,296,26,26,0.92762
1879,brownStair.png,372,218,26,26,0.958008
1879,brownStair.png,346,218,26,26,0.96234
1879,brownStair.png,243,270,26,26,0.961268
1879,brownStair.png,217,270,26,26,0.956244
1879,brownStair.png,191,295,26,26,0.93585
1879,brownStair.png,295,244,26,26,0.940025
1879,brownStair.png,294,192,26,26,0.937356
1879,brownStair.png,320,167,26,26,0.96783
1879,brownStair.png,372,167,26,26,0.960933
1879,brownStair.png,346,295,26,26,0.934714
1879,brownStair.png,243,295,26,26,0.934706
1879,brownStair.png,372,193,26,26,0.925967
1879,brownStair.png,372,270,26,26,0.953718
1879,brownStair.png,320,296,26,26,0.928796
1879,brownStair.png,346,141,26,26,0.980932
1879,brownStair.png,269,244,26,26,0.972929
1879,brownStair.png,346,270,26,26,0.961451
1879,brownStair.png,372,295,26,26,0.930868
1879,brownStair.png,269,295,26,26,0.931252
1879,brownStair.png,346,167,26,26,0.967754
1879,brownStair.png,320,218,26,26,0.950118
1879,brownStair.png,346,193,26,26,0.933421
1879,brownStair.png,269,270,26,26,0.955377
1880,cloud2S.png,166,38,78,39,0.920382
1880,ground.png,76,322,26,38,0.960096
1880,ground.png,334,322,26,38,0.936972
1880,ground.png,205,322,26,38,0.964953
1880,ground.png,359,322,26,38,0.846679
1880,ground.png,50,322,26,38,0.864888
1880,ground.png,256,322,26,38,0.865974
1880,ground.png,179,322,26,38,0.945138
1880,ground.png,154,322,26,38,0.85384
1880,ground.png,102,322,26,38,0.980755
1880,ground.png,308,322,26,38,0.980687
1880,ground.png,25,322,26,38,0.921735
1880,ground.png,385,322,26,38,0.936872
1880,ground.png,282,322,26,38,0.959195
1880,ground.png,128,322,26,38,0.934508
1880,ground.png,231,322,26,38,0.919831
1880,supMario7S.png,180,155,26,52,0.930778
1880,pipeBody2.png,131,295,45,26,0.825239
1880,pipeFull2S.png,127,270,52,52,0.928021
1880,brownStair.png,307,296,26,26,0.899404
1880,brownStair.png,359,218,26,26,0.960812
1880,brownStair.png,333,218,26,26,0.953685
1880,brownStair.png,359,167,26,26,0.962412
1880,brownStair.png,204,270,26,26,0.958766
1880,brownStair.png,256,218,26,26,0.976678
1880,brownStair.png,282,270,26,26,0.944633
1880,brownStair.png,359,141,26,26,0.96018
1880,brownStair.png,359,295,26,26,0.935811
1880,brownStair.png,282,295,26,26,0.930955
1880,brownStair.png,333,167,26,26,0.95956
1880,brownStair.png,359,270,26,26,0.955846
1880,brownStair.png,282,244,26,26,0.96851
1880,brownStair.png,307,167,26,26,0.957785
1880,brownStair.png,385,270,26,26,0.943361
