frame,prevSprite,thisSprite,x,y,width,height,velocityX,velocityY,preVelocityX,preVelocityY,changeConfidence
879,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,oneShroom,oneShroom,171.0,191.0,26.0,26.0,3.0,5.0,5.0,5.0,0.9669815
879,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
879,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,oneShroom,oneShroom,176.0,202.0,26.0,26.0,5.0,11.0,3.0,5.0,0.9669815
880,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
880,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,oneShroom,oneShroom,179.0,210.0,26.0,26.0,3.0,8.0,5.0,11.0,0.9669815
881,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
881,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,oneShroom,oneShroom,182.0,222.0,26.0,26.0,3.0,12.0,3.0,8.0,0.9669815
882,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
882,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9669815
883,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,oneShroom,oneShroom,187.0,236.0,26.0,26.0,5.0,14.0,3.0,12.0,0.966982
883,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
883,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,oneShroom,oneShroom,190.0,247.0,26.0,26.0,3.0,11.0,5.0,14.0,0.966982
884,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
884,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,oneShroom,oneShroom,195.0,262.0,26.0,26.0,5.0,15.0,3.0,11.0,0.966982
885,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
885,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,None,None,195.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
886,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,None,None,195.0,262.0,0,0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
887,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
888,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
889,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
890,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
891,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,23.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,bush3,bush3,29.0,347.0,26.0,104.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,48.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,74.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,100.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,126.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,block1,block1,145.0,206.0,26.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,151.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,177.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,203.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,229.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,cloud1,cloud1,241.5,64.0,39.0,52.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,254.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,332.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,bush,bush,338.0,321.0,26.0,52.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,357.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
892,ground,ground,383.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.966982
893,ground,ground,21.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,bush3,bush3,27.0,347.0,26.0,104.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,47.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,73.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,98.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,124.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,block1,block1,143.0,206.0,26.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,150.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,176.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,201.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,227.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,cloud1,cloud1,239.5,64.0,39.0,52.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,253.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,330.0,335.0,38.0,26.0,-2.0,0.0,0.0,0.0,0.92357
893,bush,bush,336.0,321.0,26.0,52.0,-2.0,0.0,0.0,0.0,0.92357
893,ground,ground,356.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
893,ground,ground,382.0,335.0,38.0,26.0,-1.0,0.0,0.0,0.0,0.92357
894,ground,ground,19.0,335.0,38.0,26.0,-2.0,0.0,-2.0,0.0,0.9281365
894,bush3,bush3,25.0,347.0,26.0,104.0,-2.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,45.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,71.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,97.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,123.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9281365
894,block1,block1,142.0,206.0,26.0,26.0,-1.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,148.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,174.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,200.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,225.0,335.0,38.0,26.0,-2.0,0.0,-2.0,0.0,0.9281365
894,cloud1,cloud1,238.5,64.0,39.0,52.0,-1.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,251.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,329.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9281365
894,bush,bush,335.0,321.0,26.0,52.0,-1.0,0.0,-2.0,0.0,0.9281365
894,ground,ground,354.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
894,ground,ground,380.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9281365
895,bush3,bush3,24.0,347.0,26.0,104.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,44.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,69.0,335.0,38.0,26.0,-2.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,95.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9705855
895,ground,ground,121.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9705855
895,block1,block1,140.0,206.0,26.0,26.0,-2.0,0.0,-1.0,0.0,0.9705855
895,None,smallHill,142.0,330.0,30.0,78.0,0.0,0.0,0.0,0.0,0.9705855
895,ground,ground,147.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,173.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,198.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9705855
895,ground,ground,224.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,cloud1,cloud1,236.5,64.0,39.0,52.0,-2.0,0.0,-1.0,0.0,0.9705855
895,ground,ground,250.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,327.0,335.0,38.0,26.0,-2.0,0.0,-1.0,0.0,0.9705855
895,bush,bush,333.0,321.0,26.0,52.0,-2.0,0.0,-1.0,0.0,0.9705855
895,ground,ground,353.0,335.0,38.0,26.0,-1.0,0.0,-2.0,0.0,0.9705855
895,ground,ground,378.0,335.0,38.0,26.0,-2.0,0.0,-2.0,0.0,0.9705855
895,None,ground,404.0,335.0,38.0,26.0,0.0,0.0,0.0,0.0,0.9705855
896,bush3,bush3,21.0,347.0,26.0,104.0,-3.0,0.0,-1.0,0.0,0.9606325
896,ground,ground,40.0,335.0,38.0,26.0,-4.0,0.0,-1.0,0.0,0.9606325
896,ground,ground,66.0,335.0,38.0,26.0,-3.0,0.0,-2.0,0.0,0.9606325
896,ground,ground,92.0,335.0,38.0,26.0,-3.0,0.0,-2.0,0.0,0.9606325
896,ground,ground,118.0,335.0,38.0,26.0,-3.0,0.0,-2.0,0.0,0.9606325
